global_step,mean_reward,mean_kl,kl_coef,elapsed_sec,loss,pg_loss,vf_loss,kl
368,-1.0501708984375,4.4708709716796875,1.0,21.38232731819153,4.557713508605957,-2.7939677238464355e-09,0.869293212890625,4.4708709716796875
376,-1.0263671875,4.76409912109375,1.0,21.51564908027649,4.8486882001161575,1.5832483768463135e-08,0.8455810546875,4.76409912109375
384,-0.865234375,4.617645263671875,1.0,21.371514558792114,4.698669493198395,1.4901161193847656e-08,0.81005859375,4.617645263671875
392,-1.111328125,4.705596923828125,1.0,21.862274646759033,4.79405602812767,6.51925802230835e-09,0.884307861328125,4.705596923828125
400,-0.99169921875,4.9382781982421875,1.0,21.693832635879517,5.023605406284332,9.313225746154785e-09,0.8531494140625,4.9382781982421875
408,-1.166015625,4.697418212890625,1.0,21.78883457183838,4.773345917463303,0.0,0.7591552734375,4.697418212890625
416,-0.93603515625,4.73162841796875,1.0,21.685264587402344,4.809492111206055,1.862645149230957e-09,0.778472900390625,4.73162841796875
424,-1.00732421875,5.0859527587890625,1.0,21.917264699935913,5.1912841796875,-9.313225746154785e-10,1.0528564453125,5.0859527587890625
432,-0.8587646484375,4.9493560791015625,1.0,21.98733901977539,5.037113204598427,-8.381903171539307e-09,0.8773269653320312,4.9493560791015625
440,-1.06005859375,4.763824462890625,1.0,21.4145610332489,4.850906312465668,-5.587935447692871e-09,0.87109375,4.763824462890625
448,-1.04931640625,4.8583526611328125,1.0,21.489251852035522,4.9477119743824005,-6.51925802230835e-09,0.8935699462890625,4.8583526611328125
456,-0.92041015625,4.8498382568359375,1.0,21.739736318588257,4.934791475534439,-2.3283064365386963e-08,0.84893798828125,4.8498382568359375
464,-0.9521484375,4.86529541015625,1.0,22.044804573059082,4.95587158203125,-1.3969838619232178e-08,0.9053955078125,4.86529541015625
472,-0.751953125,5.0700836181640625,1.0,21.78268265724182,5.155067533254623,2.7939677238464355e-08,0.84906005859375,5.0700836181640625
480,-0.97314453125,4.7941436767578125,1.0,21.976161003112793,4.882349014282227,-1.1175870895385742e-08,0.8820648193359375,4.7941436767578125
488,-1.1376953125,4.5529632568359375,1.0,21.772876501083374,4.636571928858757,1.1408701539039612e-08,0.8368244171142578,4.5529632568359375
496,-1.17822265625,4.801910400390625,1.0,21.848092794418335,4.891788452863693,1.1175870895385742e-08,0.89923095703125,4.801910400390625
504,-1.09228515625,4.72705078125,1.0,21.79531192779541,4.829406768083572,1.30385160446167e-08,1.02362060546875,4.72705078125
512,-0.96875,4.39947509765625,1.0,21.91244101524353,4.48699951171875,-1.30385160446167e-08,0.87567138671875,4.39947509765625
520,-0.93798828125,5.238311767578125,1.0,21.676924228668213,5.322044372558594,-6.51925802230835e-09,0.8377685546875,5.238311767578125
528,-1.244140625,4.656829833984375,1.0,21.74609351158142,4.747192367911339,-1.1175870895385742e-08,0.9036865234375,4.656829833984375
536,-1.224609375,4.9985504150390625,1.0,21.9425048828125,5.085433900356293,1.3969838619232178e-09,0.867828369140625,4.9985504150390625
544,-1.2353515625,4.804473876953125,1.0,21.673720121383667,4.887381374835968,2.7939677238464355e-09,0.8288006782531738,4.804473876953125
552,-0.9306640625,4.6784515380859375,1.0,21.77401089668274,4.767097473144531,-2.561137080192566e-09,0.8863143920898438,4.6784515380859375
560,-1.21728515625,4.7784271240234375,1.0,21.99278235435486,4.863510012626648,-1.4901161193847656e-08,0.850921630859375,4.7784271240234375
568,-1.103515625,5.152923583984375,1.0,21.6608304977417,5.238658934831619,1.862645149230957e-09,0.858123779296875,5.152923583984375
576,-1.08349609375,4.557075500488281,1.0,21.237059116363525,4.638557493686676,8.381903171539307e-09,0.8148193359375,4.557075500488281
584,-0.9345703125,4.8118896484375,1.0,21.429529428482056,4.888320952653885,-3.725290298461914e-09,0.764495849609375,4.8118896484375
592,-1.21240234375,4.512176513671875,1.0,21.24190044403076,4.6002655029296875,1.4901161193847656e-08,0.880859375,4.512176513671875
600,-1.037109375,4.84979248046875,1.0,21.847153425216675,4.934478759765625,-1.862645149230957e-09,0.8463134765625,4.84979248046875
608,-1.00634765625,4.7269134521484375,1.0,21.24777913093567,4.822544142603874,4.190951585769653e-09,0.95599365234375,4.7269134521484375
616,-0.94970703125,4.7127227783203125,1.0,21.825459718704224,4.796623229980469,-2.1420419216156006e-08,0.83978271484375,4.7127227783203125
624,-1.09375,4.835174560546875,1.0,21.94851326942444,4.9186625480651855,-9.080395102500916e-09,0.8345737457275391,4.835174560546875
632,-0.87109375,4.9778289794921875,1.0,21.814082145690918,5.054922133684158,1.862645149230957e-09,0.7711181640625,4.9778289794921875
640,-0.966796875,4.7662811279296875,1.0,21.681666374206543,4.849281340837479,3.725290298461914e-09,0.830169677734375,4.7662811279296875
648,-0.85546875,4.69097900390625,1.0,21.99059534072876,4.779035568237305,6.51925802230835e-09,0.8800277709960938,4.69097900390625
656,-1.0400390625,4.9967498779296875,1.0,21.849543571472168,5.088905856013298,-8.96397978067398e-09,0.9218025207519531,4.9967498779296875
664,-1.0048828125,4.6283416748046875,1.0,21.820154190063477,4.70842744410038,1.4901161193847656e-08,0.80096435546875,4.6283416748046875
672,-0.97900390625,4.570976257324219,1.0,22.049219369888306,4.654441744089127,-1.210719347000122e-08,0.83447265625,4.570976257324219
680,-0.99853515625,4.8540496826171875,1.0,22.022775650024414,4.932411223649979,6.51925802230835e-09,0.78375244140625,4.8540496826171875
688,-0.92431640625,4.69830322265625,1.0,21.934346675872803,4.782157868146896,-1.862645149230957e-09,0.8385009765625,4.69830322265625
696,-1.154296875,4.705253601074219,1.0,21.734952926635742,4.79792794585228,1.4901161193847656e-08,0.926116943359375,4.705253601074219
704,-1.14892578125,4.785972595214844,1.0,21.62346124649048,4.865291595458984,9.313225746154785e-10,0.79425048828125,4.785972595214844
712,-0.92041015625,4.6014251708984375,1.0,21.925111770629883,4.6846771240234375,1.210719347000122e-08,0.83209228515625,4.6014251708984375
720,-1.13330078125,4.674652099609375,1.0,21.869017601013184,4.749413251876831,4.656612873077393e-10,0.7471809387207031,4.674652099609375
728,-0.940673828125,5.08905029296875,1.0,21.96902585029602,5.177423119544983,1.8044374883174896e-08,0.8827434778213501,5.08905029296875
736,-1.078125,4.960601806640625,1.0,22.01038908958435,5.043983489274979,1.6763806343078613e-08,0.8343505859375,4.960601806640625
744,-1.10693359375,5.0155487060546875,1.0,21.72987651824951,5.10399055480957,-7.450580596923828e-09,0.88433837890625,5.0155487060546875
752,-1.1298828125,4.573188781738281,1.0,21.904643297195435,4.652640342712402,-3.259629011154175e-09,0.794525146484375,4.573188781738281
760,-0.98193359375,4.8179168701171875,1.0,21.982040643692017,4.901580780744553,-5.587935447692871e-09,0.837493896484375,4.8179168701171875
768,-1.4150390625,4.90667724609375,1.0,22.18962025642395,4.996948733925819,-1.1641532182693481e-09,0.9026832580566406,4.90667724609375
776,-1.03369140625,4.814544677734375,1.0,21.841310739517212,4.891148686408997,1.979060471057892e-09,0.7660313844680786,4.814544677734375
784,-0.91015625,4.741485595703125,1.0,21.807409286499023,4.831244468688965,1.3969838619232178e-08,0.8974838256835938,4.741485595703125
792,-1.1240234375,4.608856201171875,1.0,21.43633222579956,4.684085801243782,8.847564458847046e-09,0.752655029296875,4.608856201171875
800,-1.072265625,4.7794647216796875,1.0,21.960021495819092,4.86950296163559,-4.6566128730773926e-09,0.9005126953125,4.7794647216796875
808,-1.0146484375,4.759124755859375,1.0,21.39865517616272,4.844192549586296,1.6763806343078613e-08,0.850830078125,4.759124755859375
816,-0.98046875,4.8198699951171875,1.0,21.591082096099854,4.909988343715668,-1.862645149230957e-08,0.90118408203125,4.8198699951171875
824,-1.03515625,5.111785888671875,1.0,21.74495577812195,5.192939817905426,-1.862645149230957e-09,0.8115234375,5.111785888671875
832,-1.1181640625,4.987152099609375,1.0,21.303558111190796,5.07529453933239,1.30385160446167e-08,0.881866455078125,4.987152099609375
840,-1.11181640625,4.886871337890625,1.0,21.851155996322632,4.976997375488281,1.1175870895385742e-08,0.9012451171875,4.886871337890625
848,-0.97216796875,4.98028564453125,1.0,21.645989179611206,5.058964014053345,1.1175870895385742e-08,0.7865395545959473,4.98028564453125
856,-1.197265625,4.7121429443359375,1.0,21.845478534698486,4.78748320043087,-9.313225746154785e-10,0.75360107421875,4.7121429443359375
864,-0.9130859375,4.8033294677734375,1.0,21.767298221588135,4.88317109644413,3.725290298461914e-09,0.797607421875,4.8033294677734375
872,-0.83642578125,4.552803039550781,1.0,21.478659629821777,4.640895858407021,7.450580596923828e-09,0.8812255859375,4.552803039550781
880,-0.9716796875,4.8916778564453125,1.0,21.16623306274414,4.981658935546875,-1.862645149230957e-09,0.8998565673828125,4.8916778564453125
888,-1.11181640625,4.9898834228515625,1.0,21.68634581565857,5.074737519025803,0.0,0.84796142578125,4.9898834228515625
896,-0.99853515625,4.7613525390625,1.0,21.055822134017944,4.848976165056229,-6.51925802230835e-09,0.8763427734375,4.7613525390625
904,-1.0986328125,4.759857177734375,1.0,21.257168769836426,4.841773986816406,-1.862645149230957e-09,0.81884765625,4.759857177734375
912,-1.0052490234375,4.739044189453125,1.0,21.34730052947998,4.832469925284386,3.725290298461914e-09,0.93328857421875,4.739044189453125
920,-0.937255859375,4.9190521240234375,1.0,21.172136306762695,5.012340575456619,9.313225746154785e-09,0.9328842163085938,4.9190521240234375
928,-1.0244140625,4.9853363037109375,1.0,21.37368869781494,5.077377289533615,-9.313225746154785e-10,0.92041015625,4.9853363037109375
936,-1.13720703125,4.755500793457031,1.0,21.187218189239502,4.839101791381836,2.7939677238464355e-09,0.835540771484375,4.755500793457031
944,-1.06689453125,4.78497314453125,1.0,21.47061777114868,4.872236222028732,-4.6566128730773926e-09,0.8717803955078125,4.78497314453125
952,-1.10791015625,4.5889434814453125,1.0,21.747543811798096,4.680992051959038,-3.725290298461914e-09,0.92047119140625,4.5889434814453125
960,-1.10546875,4.8121337890625,1.0,21.7040057182312,4.911972060799599,9.313225746154785e-10,0.9986572265625,4.8121337890625
968,-1.138671875,4.8691558837890625,1.0,21.52691149711609,4.95680233836174,5.587935447692871e-09,0.8763427734375,4.8691558837890625
976,-1.23681640625,4.648040771484375,1.0,21.670006275177002,4.7389678955078125,-1.3969838619232178e-08,0.9091796875,4.648040771484375
984,-1.05029296875,4.817832946777344,1.0,21.97529101371765,4.905067533254623,0.0,0.87200927734375,4.817832946777344
992,-0.91680908203125,4.9548492431640625,1.0,21.58596420288086,5.038261353969574,-7.450580596923828e-09,0.834381103515625,4.9548492431640625
1000,-0.94384765625,4.767730712890625,1.0,21.77579116821289,4.85863496363163,-3.725290298461914e-09,0.9083251953125,4.767730712890625
1008,-0.99951171875,4.7707977294921875,1.0,21.63376522064209,4.855520233511925,3.725290298461914e-09,0.847869873046875,4.7707977294921875
1016,-0.96875,4.838592529296875,1.0,21.482421398162842,4.927548408508301,-3.725290298461914e-09,0.8892669677734375,4.838592529296875
1024,-0.930419921875,4.7530670166015625,1.0,21.407905101776123,4.830062925815582,-7.450580596923828e-09,0.77001953125,4.7530670166015625
1032,-1.02978515625,5.0607452392578125,1.0,21.666226148605347,5.153198331594467,1.1175870895385742e-08,0.925048828125,5.0607452392578125
1040,-1.06201171875,4.4095001220703125,1.0,21.68957757949829,4.495649337768555,-1.4901161193847656e-08,0.8612518310546875,4.4095001220703125
1048,-0.9365234375,4.2460479736328125,1.0,21.610992670059204,4.3310160636901855,-3.259629011154175e-09,0.8497734069824219,4.2460479736328125
1056,-1.04150390625,4.686248779296875,1.0,21.53890085220337,4.765329375863075,8.381903171539307e-09,0.79083251953125,4.686248779296875
1064,-1.1044921875,4.8818206787109375,1.0,21.888166427612305,4.969391644001007,6.05359673500061e-09,0.875274658203125,4.8818206787109375
1072,-1.05322265625,4.8185272216796875,1.0,21.733489751815796,4.899321556091309,6.984919309616089e-10,0.8069362640380859,4.8185272216796875
1080,-1.1201171875,5.053863525390625,1.0,21.926965475082397,5.141159042716026,-1.6763806343078613e-08,0.873321533203125,5.053863525390625
1088,-1.24267578125,4.709571838378906,1.0,22.01473903656006,4.789108261466026,-9.778887033462524e-09,0.793701171875,4.709571838378906
1096,-0.9208984375,4.956268310546875,1.0,21.725419521331787,5.050537109375,1.862645149230957e-09,0.9422607421875,4.956268310546875
1104,-0.88720703125,4.9598388671875,1.0,21.66476035118103,5.060506746172905,-9.313225746154785e-10,1.0064468383789062,4.9598388671875
1112,-1.091796875,4.9362640380859375,1.0,21.915307760238647,5.019065797328949,5.587935447692871e-09,0.8270263671875,4.9362640380859375
1120,-1.025390625,4.953910827636719,1.0,21.67581033706665,5.037544250488281,1.862645149230957e-09,0.83563232421875,4.953910827636719
1128,-1.0791015625,4.7016754150390625,1.0,21.651167154312134,4.784469649195671,1.955777406692505e-08,0.82763671875,4.7016754150390625
1136,-1.0712890625,4.595603942871094,1.0,22.082611560821533,4.672943070530891,4.6566128730773926e-09,0.773468017578125,4.595603942871094
1144,-0.884033203125,4.81231689453125,1.0,21.538826942443848,4.8988189697265625,1.1175870895385742e-08,0.8646240234375,4.81231689453125
1152,-0.99169921875,4.882171630859375,1.0,21.790807008743286,4.974380448460579,0.0,0.92327880859375,4.882171630859375
1160,-1.0205078125,4.522911071777344,1.0,21.48459815979004,4.611810728907585,-7.450580596923828e-09,0.89007568359375,4.522911071777344
1168,-1.228515625,4.8690185546875,1.0,21.787122011184692,4.955844938755035,-8.381903171539307e-09,0.86883544921875,4.8690185546875
1176,-0.96435546875,4.8883209228515625,1.0,21.944385528564453,4.970321595668793,-1.210719347000122e-08,0.819915771484375,4.8883209228515625
1184,-1.044921875,4.9600067138671875,1.0,21.543716430664062,5.046295136213303,-1.3969838619232178e-08,0.8631591796875,4.9600067138671875
1192,-0.9317626953125,4.594001770019531,1.0,21.6089506149292,4.6770041435956955,1.0477378964424133e-08,0.8297500610351562,4.594001770019531
1200,-1.123046875,4.8142242431640625,1.0,21.658172130584717,4.904006898403168,-4.6566128730773926e-09,0.8984375,4.8142242431640625
1208,-1.081298828125,4.78472900390625,1.0,21.90761160850525,4.866973906755447,0.0,0.82232666015625,4.78472900390625
1216,-1.16943359375,5.0659332275390625,1.0,21.85438370704651,5.157494515180588,-8.381903171539307e-09,0.9155044555664062,5.0659332275390625
1224,-1.009765625,4.696563720703125,1.0,21.677081823349,4.776353791356087,-1.1175870895385742e-08,0.7978324890136719,4.696563720703125
1232,-1.01318359375,4.890266418457031,1.0,21.603978633880615,4.98445126414299,-1.30385160446167e-08,0.942291259765625,4.890266418457031
1240,-1.189453125,4.7686767578125,1.0,21.48078989982605,4.857399001717567,3.725290298461914e-09,0.88677978515625,4.7686767578125
1248,-1.0517578125,4.95849609375,1.0,21.552199125289917,5.052387356758118,1.30385160446167e-08,0.9381103515625,4.95849609375
1256,-1.08837890625,4.68316650390625,1.0,21.647645950317383,4.76885986328125,3.725290298461914e-09,0.8568115234375,4.68316650390625
1264,-1.18115234375,4.97247314453125,1.0,21.213722467422485,5.0574149787425995,-9.313225746154785e-09,0.84912109375,4.97247314453125
1272,-1.22412109375,4.619728088378906,1.0,21.6172297000885,4.705535903573036,-4.656612873077393e-10,0.85821533203125,4.619728088378906
1280,-0.98193359375,4.7173919677734375,1.0,21.559826374053955,4.797678008675575,6.51925802230835e-09,0.802825927734375,4.7173919677734375
1288,-0.93798828125,4.6415863037109375,1.0,21.462612867355347,4.720739424228668,-1.1175870895385742e-08,0.792236328125,4.6415863037109375
1296,-1.13134765625,4.682502746582031,1.0,21.72043251991272,4.7632636576890945,-7.916241884231567e-09,0.80755615234375,4.682502746582031
1304,-1.06005859375,4.9600982666015625,1.0,21.985411405563354,5.051040589809418,-1.862645149230957e-09,0.90869140625,4.9600982666015625
1312,-0.95166015625,4.5363616943359375,1.0,21.49722146987915,4.627696976065636,8.381903171539307e-09,0.91302490234375,4.5363616943359375
1320,-1.05908203125,5.1739654541015625,1.0,21.637752294540405,5.269287079572678,0.0,0.9537353515625,5.1739654541015625
1328,-0.94189453125,4.785919189453125,1.0,21.529999256134033,4.877132415771484,0.0,0.911376953125,4.785919189453125
1336,-1.08740234375,4.7086639404296875,1.0,21.78145670890808,4.790077298879623,-9.313225746154785e-09,0.81427001953125,4.7086639404296875
1344,-1.0361328125,4.8847503662109375,1.0,21.43036961555481,4.966628968715668,-1.862645149230957e-09,0.81817626953125,4.8847503662109375
1352,-1.16162109375,5.0185546875,1.0,21.472092628479004,5.104522675275803,1.862645149230957e-09,0.8603515625,5.0185546875
1360,-0.93603515625,4.7023162841796875,1.0,21.44953179359436,4.795709639787674,-1.1641532182693481e-08,0.9339141845703125,4.7023162841796875
1368,-1.07666015625,4.7989349365234375,1.0,21.374836683273315,4.8893585205078125,9.313225746154785e-09,0.90435791015625,4.7989349365234375
1376,-0.99609375,4.7135162353515625,1.0,21.473746299743652,4.8031120002269745,-1.1175870895385742e-08,0.895751953125,4.7135162353515625
1384,-0.85498046875,4.9242095947265625,1.0,21.369641065597534,4.998367339372635,2.2351741790771484e-08,0.7415771484375,4.9242095947265625
1392,-1.0341796875,5.1164703369140625,1.0,21.69387912750244,5.203254699707031,-9.313225746154785e-09,0.86688232421875,5.1164703369140625
1400,-1.18701171875,4.6167755126953125,1.0,21.59760856628418,4.709274232387543,-8.381903171539307e-09,0.925140380859375,4.6167755126953125
1408,-1.1044921875,4.7804412841796875,1.0,21.335033178329468,4.867218047380447,0.0,0.868408203125,4.7804412841796875
1416,-0.98828125,5.0460052490234375,1.0,21.477523803710938,5.1367073357105255,1.0710209608078003e-08,0.906402587890625,5.0460052490234375
1424,-0.918212890625,5.016815185546875,1.0,21.439154863357544,5.106803879141808,0.0,0.9007568359375,5.016815185546875
1432,-1.0693359375,4.6403350830078125,1.0,21.56390643119812,4.726020738482475,-1.30385160446167e-08,0.85723876953125,4.6403350830078125
1440,-1.004150390625,4.55743408203125,1.0,21.89173150062561,4.64111328125,9.313225746154785e-09,0.83636474609375,4.55743408203125
1448,-1.08642578125,4.749908447265625,1.0,21.423911809921265,4.842788711190224,-1.862645149230957e-09,0.928955078125,4.749908447265625
1456,-1.08935546875,4.62493896484375,1.0,21.450430870056152,4.704416215419769,-5.820766091346741e-09,0.794891357421875,4.62493896484375
1464,-0.884033203125,4.956695556640625,1.0,21.455064058303833,5.053531616926193,-3.725290298461914e-09,0.968658447265625,4.956695556640625
1472,-1.039306640625,4.9347686767578125,1.0,21.27077317237854,5.014311790466309,0.0,0.7952651977539062,4.9347686767578125
1480,-1.083984375,4.847625732421875,1.0,21.283467292785645,4.925811797380447,8.381903171539307e-09,0.78192138671875,4.847625732421875
1488,-0.93212890625,5.0074005126953125,1.0,21.52664613723755,5.086662203073502,1.1175870895385742e-08,0.79248046875,5.0074005126953125
1496,-1.05810546875,4.897552490234375,1.0,21.30744504928589,4.992820680141449,-1.7695128917694092e-08,0.95269775390625,4.897552490234375
1504,-1.07080078125,4.998016357421875,1.0,21.394963264465332,5.078804016113281,9.313225746154785e-10,0.807861328125,4.998016357421875
1512,-1.103515625,4.8165283203125,1.0,21.411943197250366,4.90432932972908,8.381903171539307e-09,0.87750244140625,4.8165283203125
1520,-0.98828125,4.8078460693359375,1.0,21.4448721408844,4.895470947027206,-1.3969838619232178e-09,0.875737190246582,4.8078460693359375
1528,-1.0927734375,4.740997314453125,1.0,21.361736536026,4.8220711052417755,9.313225746154785e-10,0.8106689453125,4.740997314453125
1536,-0.82958984375,4.7907867431640625,1.0,21.43656849861145,4.886932373046875,-1.862645149230957e-09,0.9615478515625,4.7907867431640625
1544,-1.037109375,4.981658935546875,1.0,21.572349071502686,5.067877784371376,-2.3283064365386963e-09,0.8620758056640625,4.981658935546875
1552,-1.0263671875,4.836250305175781,1.0,21.572813510894775,4.912666290998459,-7.450580596923828e-09,0.763885498046875,4.836250305175781
1560,-1.2265625,4.7979888916015625,1.0,21.758034706115723,4.880365371704102,5.587935447692871e-09,0.82421875,4.7979888916015625
1568,-1.076171875,4.8644561767578125,1.0,21.9394314289093,4.950149476528168,1.4901161193847656e-08,0.856414794921875,4.8644561767578125
1576,-1.0380859375,4.7050018310546875,1.0,21.87513279914856,4.791297867894173,3.725290298461914e-09,0.86358642578125,4.7050018310546875
1584,-1.04052734375,4.378204345703125,1.0,21.940762758255005,4.460186019539833,-1.862645149230957e-09,0.819671630859375,4.378204345703125
1592,-1.05126953125,4.8152313232421875,1.0,21.964624404907227,4.9025172889232635,-3.725290298461914e-09,0.8727569580078125,4.8152313232421875
1600,-1.0693359375,4.8848419189453125,1.0,21.75983476638794,4.969848603010178,0.0,0.8502197265625,4.8848419189453125
1608,-0.9345703125,4.7831878662109375,1.0,21.502860069274902,4.880214691162109,-7.450580596923828e-09,0.970489501953125,4.7831878662109375
1616,-1.01171875,4.6793365478515625,1.0,22.202452898025513,4.769100189208984,-1.1175870895385742e-08,0.897796630859375,4.6793365478515625
1624,-1.12548828125,4.784111022949219,1.0,21.696480751037598,4.874237030744553,-1.30385160446167e-08,0.90155029296875,4.784111022949219
1632,-0.97216796875,5.194877624511719,1.0,22.188724994659424,5.280712127685547,-3.259629011154175e-09,0.8577728271484375,5.194877624511719
1640,-1.0205078125,5.0135498046875,1.0,21.940104961395264,5.0984039306640625,-1.1175870895385742e-08,0.8480224609375,5.0135498046875
1648,-0.99072265625,4.3756103515625,1.0,21.649089574813843,4.461143493652344,0.0,0.8543701171875,4.3756103515625
