global_step,mean_reward,mean_kl,kl_coef,elapsed_sec,loss,pg_loss,vf_loss,kl
168,-2.87109375,1.6244107820093632,0.015,20.6997709274292,0.06545053701847792,-0.03345481678843498,0.744354248046875,1.6244107820093632
176,-3.132080078125,-0.027537230402231216,0.01,21.071435689926147,0.067094168625772,-0.006589460652321577,0.74005126953125,-0.027537230402231216
184,-4.49267578125,4.475189462304115,0.015,21.129419803619385,0.0852807741612196,-0.04498518817126751,0.855255126953125,4.475189462304115
192,-1.2869873046875,5.3028886914253235,0.0225,20.17963409423828,0.15213356725871563,-0.016727088950574398,0.893310546875,5.3028886914253235
200,-1.5263671875,1.9854275807738304,0.0225,21.112770080566406,0.10130791738629341,-0.013768255710601807,0.7041015625,1.9854275807738304
208,0.243408203125,4.318799242377281,0.03375,18.325666427612305,0.17273784428834915,-0.010357389226555824,0.8585205078125,4.318799242377281
216,-0.27874755859375,0.7425763346254826,0.022500000000000003,18.365421056747437,0.0807024734094739,-0.006996804848313332,0.6263427734375,0.7425763346254826
224,-0.97314453125,5.256298471242189,0.03375,20.447251796722412,0.09716605022549629,-0.08173146843910217,0.606292724609375,5.256298471242189
232,-2.198974609375,5.863525576889515,0.050625,21.086880207061768,0.2414807453751564,-0.05651090852916241,1.001220703125,5.863525576889515
240,1.754425048828125,5.934965565800667,0.0759375,12.508105993270874,0.4221483120927587,0.013765258714556694,1.0791015625,5.934965565800667
248,0.716796875,5.671823434531689,0.11390625000000001,14.348886489868164,0.4970041662454605,-0.04857954941689968,1.14892578125,5.671823434531689
256,-0.18212890625,3.361855000257492,0.11390625000000001,17.944188117980957,0.45433479733765125,-0.0026218798011541367,0.739990234375,3.361855000257492
264,0.98681640625,3.9742080196738243,0.11390625000000001,8.621660470962524,0.5736754015088081,0.03708780184388161,0.839599609375,3.9742080196738243
272,-0.849609375,2.658900260925293,0.11390625000000001,16.465022563934326,0.3442995026707649,-0.02843584679067135,0.69879150390625,2.658900260925293
280,1.04443359375,5.487040743231773,0.17085937500000004,14.271721124649048,0.7247673394158483,0.013028137385845184,0.8670654296875,5.487040743231773
288,-1.02960205078125,3.6521779894828796,0.17085937500000004,17.0302095413208,0.7595798382535577,0.048153355717659,0.8736572265625,3.6521779894828796
296,0.319580078125,4.865537986159325,0.25628906250000005,13.522984027862549,0.8816197738051414,-0.034923385828733444,0.852294921875,4.865537986159325
304,1.80615234375,3.5958769991993904,0.25628906250000005,10.571945428848267,1.0318060517311096,0.02706170082092285,0.832275390625,3.5958769991993904
312,3.36181640625,5.084424778819084,0.3,11.72452712059021,1.478711448609829,0.09548980370163918,0.80047607421875,5.084424778819084
320,3.22515869140625,3.3736007064580917,0.3,8.100590467453003,1.1633219495415688,0.07432214531581849,0.7696533203125,3.3736007064580917
328,2.72265625,3.028723865747452,0.3,3.1030759811401367,0.9685519598424435,-0.04504569247364998,1.0499267578125,3.028723865747452
336,1.9931640625,2.0689580142498016,0.3,3.66039776802063,0.7414235062897205,0.02748196665197611,0.932861328125,2.0689580142498016
344,2.89263916015625,4.045429706573486,0.3,2.309882164001465,1.3170791193842888,0.004084959626197815,0.993896484375,4.045429706573486
352,2.876953125,3.2095982432365417,0.3,2.2105441093444824,1.143925592303276,0.09236200153827667,0.8865966796875,3.2095982432365417
360,3.585205078125,1.5623514354228973,0.3,6.9770355224609375,0.5089924931526184,-0.036225819028913975,0.7655868530273438,1.5623514354228973
368,2.78759765625,-2.7347122728824615,0.19999999999999998,7.362760543823242,-0.7979340218007565,-0.06902724876999855,0.91552734375,-2.7347122728824615
376,0.716796875,-3.954568028450012,0.13333333333333333,13.442722797393799,-0.7049955427646637,-0.0004619229584932327,0.8629150390625,-3.954568028450012
384,-0.2626953125,-3.4260865822434425,0.08888888888888889,19.687760591506958,-0.3887975476682186,-0.026430247351527214,0.943115234375,-3.4260865822434425
392,0.717041015625,-5.805608339607716,0.05925925925925926,19.83626389503479,-0.4189636930823326,-0.006989812478423119,1.0416259765625,-5.805608339607716
400,-1.31884765625,-6.056837826967239,0.03950617283950617,19.927403926849365,-0.2578255124390125,-0.0015400350093841553,1.026123046875,-6.056837826967239
408,0.4827880859375,-2.938947319984436,0.02633744855967078,9.179448127746582,-0.07032407820224762,-0.06351621821522713,1.091796875,-2.938947319984436
416,0.73583984375,-5.238933898508549,0.017558299039780522,13.859129667282104,-0.07386570423841476,-0.019371163100004196,0.8344879150390625,-5.238933898508549
424,1.442138671875,-9.011725772172213,0.011705532693187014,16.60034942626953,-0.0903306994587183,-0.020417984575033188,0.8836669921875,-9.011725772172213
432,3.4033203125,-2.2817811369895935,0.01,5.812783479690552,0.007756104692816734,-0.06019996292889118,0.94677734375,-2.2817811369895935
440,1.751220703125,-4.115474820137024,0.01,7.978620767593384,0.027687503024935722,-0.01293722540140152,0.818359375,-4.115474820137024
448,3.0615234375,-3.9013523384928703,0.01,7.65786600112915,0.03696894645690918,-0.00541362538933754,0.8134765625,-3.9013523384928703
456,2.87158203125,-0.6690323054790497,0.01,3.079725980758667,0.05853427015244961,-0.035742808133363724,1.0107421875,-0.6690323054790497
464,3.087890625,3.5648189783096313,0.01,2.4977147579193115,0.1227592583745718,-0.02226392552256584,1.0947265625,3.5648189783096313
472,2.2109375,1.3112274408340454,0.01,2.9132702350616455,0.0328173004090786,-0.06341914180666208,0.83172607421875,1.3112274408340454
480,3.4033203125,4.245387941598892,0.015,2.3020362854003906,0.06809405237436295,-0.053903888911008835,0.7947998046875,4.245387941598892
488,3.7646484375,4.8681111335754395,0.0225,2.330496072769165,0.13227749150246382,-0.008676301687955856,0.678466796875,4.8681111335754395
496,2.720703125,5.842566013336182,0.03375,2.345663070678711,0.2464236505329609,-0.027642732486128807,1.424560546875,5.842566013336182
504,2.88671875,6.153490126132965,0.050625,2.322197437286377,0.2997469622641802,-0.008061517030000687,1.0009765625,6.153490126132965
512,0.7890625,-1.8778294622898102,0.03375,9.904019117355347,-0.035294339060783386,-0.025953087955713272,0.856689453125,-1.8778294622898102
520,4.142578125,5.488540947437286,0.050625,2.373526096343994,0.24952931515872478,-0.005021989345550537,0.693115234375,5.488540947437286
528,2.77685546875,5.535407364368439,0.0759375,2.3555521965026855,0.3875739276409149,-0.006471363827586174,1.1385498046875,5.535407364368439
536,2.962158203125,2.3881345987319946,0.0759375,2.886542320251465,0.24758718349039555,-0.015693875029683113,0.8184814453125,2.3881345987319946
544,3.638671875,5.7643883228302,0.11390625000000001,2.359034776687622,0.5358659327030182,-0.004223264753818512,1.024169921875,5.7643883228302
552,3.873046875,5.004174083471298,0.17085937500000004,2.334780693054199,0.6300583090633154,-0.0006478596478700638,0.6064453125,5.004174083471298
560,3.1354217529296875,5.461181044578552,0.25628906250000005,2.3453128337860107,1.0841031447052956,0.057724546641111374,0.9326171875,5.461181044578552
568,2.25,-0.8407485410571098,0.17085937500000004,5.2435383796691895,-0.1358332671225071,-0.03777498938143253,1.1737060546875,-0.8407485410571098
576,1.134765625,-4.858725339174271,0.11390625000000003,4.498876571655273,-0.737056527286768,-0.00017468631267547607,0.9332275390625,-4.858725339174271
584,2.2733612060546875,-3.3342765271663666,0.07593750000000002,4.550236940383911,-0.30397045984864235,-0.022770196199417114,0.9852294921875,-3.3342765271663666
592,1.772705078125,1.0352100133895874,0.07593750000000002,3.3093771934509277,0.11179559165611863,-0.03810472972691059,0.713134765625,1.0352100133895874
600,3.2451171875,3.3781979978084564,0.07593750000000002,2.796212911605835,0.27218814566731453,-0.06579520553350449,0.814697265625,3.3781979978084564
608,3.1083984375,5.941269397735596,0.11390625000000003,2.359349012374878,0.49221475422382355,-0.043865565210580826,0.8497314453125,5.941269397735596
616,3.5556640625,5.691858291625977,0.17085937500000004,2.383396863937378,0.7234586626291275,-0.0030732527375221252,0.7806396484375,5.691858291625977
624,2.00927734375,1.8639511168003082,0.17085937500000004,3.2529757022857666,0.4830770939588547,0.07918866910040379,0.85430908203125,1.8639511168003082
632,-0.662109375,0.20868191123008728,0.11390625000000003,7.310508489608765,0.12350056692957878,-0.016036521643400192,1.0380859375,0.20868191123008728
640,2.898040771484375,1.086317926645279,0.11390625000000003,4.666919708251953,0.16566015034914017,-0.05030236765742302,0.92236328125,1.086317926645279
648,0.8607177734375,1.6759026944637299,0.11390625000000003,7.0950987339019775,0.2425653114914894,-0.03811319172382355,0.898681640625,1.6759026944637299
656,2.98046875,2.8333442956209183,0.11390625000000003,2.83440899848938,0.41357509419322014,0.019001081585884094,0.718017578125,2.8333442956209183
664,2.99462890625,0.8584688901901245,0.07593750000000002,7.199077606201172,0.16612010449171066,-0.024468831717967987,0.9287109375,0.8584688901901245
672,3.833984375,2.7997730523347855,0.07593750000000002,2.548405408859253,0.2415329571813345,-0.06200195290148258,0.9088134765625,2.7997730523347855
680,2.52197265625,0.9039998054504395,0.05062500000000001,2.7604715824127197,0.27993952203541994,0.11394096724689007,0.9727783203125,0.9039998054504395
688,3.96826171875,4.690715432167053,0.07593750000000002,2.269935369491577,0.2728883121162653,-0.030588671565055847,0.6600341796875,4.690715432167053
696,2.750732421875,-0.18922193348407745,0.05062500000000001,2.9155216217041016,0.039851076900959015,-0.029718471691012383,0.839111328125,-0.18922193348407745
704,2.31201171875,4.181103825569153,0.07593750000000002,2.1623756885528564,0.29307241179049015,-0.008531272411346436,0.89990234375,4.181103825569153
712,3.108642578125,2.50837342441082,0.07593750000000002,2.437371253967285,0.345586696639657,0.07160336151719093,0.83428955078125,2.50837342441082
720,2.8916015625,0.6603822410106659,0.05062500000000001,2.7001852989196777,0.14526632614433765,-0.02164170704782009,1.1680908203125,0.6603822410106659
728,2.81005859375,-0.1890886127948761,0.03375000000000001,7.218414306640625,0.08400869136676192,0.006650075316429138,0.870208740234375,-0.1890886127948761
736,2.9052734375,-1.0091444998979568,0.022500000000000006,3.5954031944274902,0.013972733169794083,-0.027270767837762833,0.75457763671875,-1.0091444998979568
744,0.6494140625,-1.6447322815656662,0.015000000000000005,7.382753372192383,0.04052563011646271,-0.007997220382094383,0.85491943359375,-1.6447322815656662
752,1.99462890625,1.3214811831712723,0.015000000000000005,2.6833138465881348,0.1149844266474247,0.010857407003641129,0.843017578125,1.3214811831712723
760,3.1044921875,3.753723621368408,0.015000000000000005,2.331089496612549,0.10968306194990873,-0.030012058094143867,0.833984375,3.753723621368408
768,1.9876024723052979,-3.7905209437012672,0.010000000000000004,4.2956154346466064,0.025285586714744568,-0.0356239415705204,1.17822265625,-3.7905209437012672
776,0.7666015625,-3.8553581312298775,0.01,7.052868127822876,0.0018141083419322968,-0.044944196939468384,0.85333251953125,-3.8553581312298775
784,3.26318359375,5.329069256782532,0.015,2.284022331237793,0.10939173214137554,-0.021993450820446014,0.7818603515625,5.329069256782532
792,2.7275390625,3.1127052307128906,0.015,2.30002498626709,0.0857083648443222,-0.054701678454875946,0.936767578125,3.1127052307128906
800,2.44921875,4.800189197063446,0.0225,2.1620216369628906,0.15991969034075737,-0.0014195404946804047,0.89434814453125,4.800189197063446
808,3.8427734375,5.07528680562973,0.03375,2.1504080295562744,0.23221245221793652,-0.002922661602497101,1.209228515625,5.07528680562973
816,3.666015625,4.8687344789505005,0.050625,2.1708896160125732,0.25519699417054653,-0.003635738044977188,0.9462890625,4.8687344789505005
824,4.1708984375,3.771318882703781,0.050625,2.2241179943084717,0.2738359235227108,-0.012088308110833168,0.950439453125,3.771318882703781
832,1.86474609375,5.156879872083664,0.0759375,2.1703481674194336,0.3405336122959852,-0.0010898243635892868,0.8062362670898438,5.156879872083664
840,3.36083984375,4.3425635397434235,0.11390625000000001,2.1864330768585205,0.41229186207056046,-0.0003573056310415268,0.82855224609375,4.3425635397434235
848,3.3857421875,4.740099310874939,0.17085937500000004,2.2241036891937256,0.6539928056299686,-0.002145061269402504,1.16162109375,4.740099310874939
856,2.343017578125,5.353835046291351,0.25628906250000005,2.171712875366211,0.9872471280395985,-0.004318569786846638,0.7686767578125,5.353835046291351
864,3.6923828125,-5.657441042363644,0.17085937500000004,7.1027586460113525,-1.3618414252996445,-0.004338907077908516,0.924560546875,-5.657441042363644
872,3.3701171875,-2.001962423324585,0.11390625000000003,6.809250354766846,-0.2501283884048462,-0.014952626079320908,1.06903076171875,-2.001962423324585
880,3.226318359375,-3.7161956429481506,0.07593750000000002,4.393414735794067,-0.31641020998358727,0.005081064999103546,1.017578125,-3.7161956429481506
888,2.485107421875,0.43510788679122925,0.05062500000000001,6.878539323806763,0.13850763998925686,-0.0017187371850013733,1.072265625,0.43510788679122925
896,3.822265625,4.841891825199127,0.07593750000000002,2.1526434421539307,0.33811785094439983,-0.011922359466552734,1.04931640625,4.841891825199127
904,2.6591796875,1.2450395226478577,0.07593750000000002,4.136446714401245,0.14805111661553383,-0.04097650200128555,0.9444580078125,1.2450395226478577
912,3.767333984375,-1.9519366919994354,0.05062500000000001,4.494426012039185,-0.061254072934389114,0.005763828754425049,0.8115234375,-1.9519366919994354
920,2.9150390625,-5.006123244762421,0.03375000000000001,9.207778692245483,-0.16754200309515,0.000703154131770134,0.85296630859375,-5.006123244762421
928,1.80908203125,-3.834223747253418,0.022500000000000006,7.7816548347473145,-0.05770537070930004,-0.021901529282331467,0.935394287109375,-3.834223747253418
936,3.224609375,2.29926261305809,0.022500000000000006,2.795097827911377,0.14529142528772354,-0.0019314885139465332,0.95458984375,2.29926261305809
944,2.501708984375,-1.4336232990026474,0.015000000000000005,7.5435097217559814,0.1030237851664424,0.031459517776966095,1.03936767578125,-1.4336232990026474
952,3.634765625,4.807186633348465,0.022500000000000006,2.17437481880188,0.1489419424906373,-0.0018249079585075378,0.786865234375,4.807186633348465
960,2.8876953125,5.307895123958588,0.03375000000000001,2.203550100326538,0.17183410190045834,-0.005191650707274675,0.576568603515625,5.307895123958588
968,3.1171875,1.2937461882829666,0.03375000000000001,4.565708160400391,0.14693844877183437,0.003115817904472351,1.00250244140625,1.2937461882829666
976,1.5946044921875,4.541778773069382,0.05062500000000002,2.1897661685943604,0.23977279290556908,-4.485994577407837e-05,0.865966796875,4.541778773069382
984,4.666778564453125,1.791978806257248,0.05062500000000002,4.478775262832642,0.15404684841632843,-0.014060836285352707,0.773651123046875,1.791978806257248
992,3.908203125,1.26523357629776,0.05062500000000002,5.5409557819366455,0.13188679330050945,-0.01799634099006653,0.859375,1.26523357629776
1000,3.554931640625,2.8131687492132187,0.05062500000000002,2.383894920349121,0.2424209713935852,-0.0014132410287857056,1.013671875,2.8131687492132187
1008,2.6993408203125,1.8921707570552826,0.05062500000000002,2.5315427780151367,0.17329993098974228,-0.008337166160345078,0.85888671875,1.8921707570552826
1016,3.021484375,3.647693544626236,0.05062500000000002,2.3598780632019043,0.2573006860911846,-0.010268624871969223,0.828948974609375,3.647693544626236
1024,3.31005859375,5.602009952068329,0.07593750000000002,2.189659357070923,0.37246548384428024,0.000530601479113102,0.883941650390625,5.602009952068329
1032,3.36083984375,4.461459189653397,0.11390625000000003,2.2170188426971436,0.40341975912451744,-0.012074422091245651,0.7672882080078125,4.461459189653397
1040,2.998291015625,5.056768357753754,0.17085937500000004,2.1905410289764404,0.6352641582489014,-0.0003074873238801956,0.595672607421875,5.056768357753754
1048,3.2412109375,4.031653583049774,0.25628906250000005,2.1916399002075195,0.789921510964632,-0.000883542001247406,1.01904296875,4.031653583049774
1056,3.224609375,4.165619105100632,0.3,2.1791136264801025,1.1671030819416046,-0.0012735826894640923,1.0078773498535156,4.165619105100632
1064,2.5595703125,1.0263852626085281,0.3,3.4809319972991943,0.3929468244314194,-0.008138947188854218,0.93115234375,1.0263852626085281
1072,3.04541015625,4.517056971788406,0.3,2.182258367538452,1.4385205507278442,-0.0032398588955402374,0.8675384521484375,4.517056971788406
1080,2.9674072265625,1.0223052501678467,0.3,3.114534854888916,0.3831884190440178,-0.0009872857481241226,0.7744140625,1.0223052501678467
1088,1.8446044921875,2.5481352508068085,0.3,2.8610363006591797,0.8700234219431877,0.007041558623313904,0.98583984375,2.5481352508068085
1096,3.8193359375,1.6107370853424072,0.3,5.008273601531982,0.5997717380523682,0.015995170921087265,1.005126953125,1.6107370853424072
1104,3.4771728515625,5.3065149784088135,0.3,2.2158942222595215,1.683205634355545,0.0015198644250631332,0.8974609375,5.3065149784088135
1112,1.677734375,-2.306989073753357,0.19999999999999998,5.803257942199707,-0.6091747246682644,0.006521269679069519,0.763916015625,-2.306989073753357
1120,1.9892578125,0.6602579355239868,0.13333333333333333,7.080630540847778,0.20388547331094742,-0.0036341724917292595,0.7550773620605469,0.6602579355239868
1128,3.1796875,1.543916940689087,0.13333333333333333,3.1879398822784424,0.28786908835172653,-0.004110932350158691,0.860687255859375,1.543916940689087
1136,2.2413177490234375,-0.9202602803707123,0.08888888888888889,8.907365322113037,-0.03573857061564922,0.0007811617106199265,0.861572265625,-0.9202602803707123
1144,4.360595703125,1.5446895360946655,0.08888888888888889,3.86983323097229,0.2325846031308174,-0.00011908262968063354,0.953857421875,1.5446895360946655
1152,1.7421875,-6.355120025575161,0.05925925925925926,11.108052968978882,-0.4944723788648844,-0.0016248028259724379,0.720458984375,-6.355120025575161
1160,3.7138671875,0.8315257430076599,0.03950617283950617,4.050022602081299,0.13183031789958477,-0.0025883689522743225,0.8511810302734375,0.8315257430076599
1168,2.1484375,0.48323309421539307,0.02633744855967078,6.949652433395386,0.09953560680150986,-0.005462063476443291,0.85882568359375,0.48323309421539307
1176,3.60986328125,-1.0857640206813812,0.017558299039780522,7.132652759552002,0.06248253770172596,-0.004143683239817619,0.9520263671875,-1.0857640206813812
1184,0.6123046875,-8.316236086189747,0.011705532693187014,14.482398986816406,-0.04726449865847826,0.005721624940633774,0.9305419921875,-8.316236086189747
1192,3.5888671875,-1.104229599237442,0.01,3.1911709308624268,0.0843646451830864,0.002561774104833603,0.947601318359375,-1.104229599237442
1200,2.6474609375,4.218216240406036,0.015,2.171376943588257,0.1286852671764791,0.0008240481838583946,0.8567695617675781,4.218216240406036
1208,2.5439453125,4.4124868512153625,0.0225,2.186786651611328,0.1340758614242077,-0.0006081406027078629,0.6854248046875,4.4124868512153625
1216,2.7431640625,0.9011296331882477,0.015,3.1854779720306396,0.07456249557435513,-0.0037955138832330704,0.5802001953125,0.9011296331882477
1224,3.44287109375,-2.5584942400455475,0.01,7.899192810058594,0.06062767468392849,0.0063842348754405975,0.926025390625,-2.5584942400455475
1232,2.9482421875,1.6301164031028748,0.01,2.819153070449829,0.09354323893785477,0.00029200129210948944,0.7698974609375,1.6301164031028748
1240,1.6680908203125,0.34180688858032227,0.01,3.35052227973938,0.07599600311368704,-0.003040805459022522,0.756317138671875,0.34180688858032227
1248,2.51171875,-0.19488325715065002,0.01,3.1219418048858643,0.0968544315546751,0.007351620122790337,0.91290283203125,-0.19488325715065002
1256,2.466552734375,1.8528273105621338,0.01,6.049248933792114,0.108644288033247,-0.0032677892595529556,0.934326171875,1.8528273105621338
1264,1.94024658203125,-6.384515084326267,0.01,11.09649395942688,0.04174326919019222,0.014254560694098473,0.9145278930664062,-6.384515084326267
1272,2.10546875,-4.34167717397213,0.01,6.138725280761719,0.06189861334860325,0.00701826810836792,0.9820556640625,-4.34167717397213
1280,1.42816162109375,-0.5037627816200256,0.01,3.6204867362976074,0.08396149054169655,0.0031684227287769318,0.8580322265625,-0.5037627816200256
1288,4.380859375,1.0265217423439026,0.01,4.418781757354736,0.10253201890736818,0.0033462056890130043,0.888671875,1.0265217423439026
1296,2.2236328125,0.5803260505199432,0.01,7.065891265869141,0.08516111224889755,-0.009875550866127014,0.8924560546875,0.5803260505199432
1304,3.40087890625,-0.2760861814022064,0.01,2.926084518432617,0.07129875756800175,-0.006277896463871002,0.80322265625,-0.2760861814022064
1312,2.73779296875,-2.2067136615514755,0.01,5.009295225143433,0.05527883768081665,-0.005425331182777882,0.82720947265625,-2.2067136615514755
1320,3.1336669921875,0.4678903818130493,0.01,6.915750980377197,0.11023454181849957,0.009516822174191475,0.962646484375,0.4678903818130493
1328,2.1417388916015625,1.1169866621494293,0.01,7.180834531784058,0.08915350353345275,0.0006566271185874939,0.7733612060546875,1.1169866621494293
1336,1.2890625,-6.887584626674652,0.01,13.58840537071228,0.0069360146299004555,-0.005044462159276009,0.8096923828125,-6.887584626674652
1344,2.962890625,0.22423118352890015,0.01,3.118563413619995,0.09670469397678971,0.0026159118860960007,0.9182357788085938,0.22423118352890015
1352,3.22900390625,3.954856961965561,0.01,2.176009178161621,0.13577020354568958,-0.005356114357709885,1.015380859375,3.954856961965561
1360,3.48046875,1.0550095438957214,0.01,6.873043060302734,0.08732356131076813,-0.002373861148953438,0.791015625,1.0550095438957214
1368,3.76171875,0.6002613306045532,0.01,6.736127138137817,0.10812431667000055,0.004801146686077118,0.97412109375,0.6002613306045532
1376,2.015625,0.7084035575389862,0.01,4.6224684715271,0.09316394105553627,0.0018399488180875778,0.84173583984375,0.7084035575389862
1384,5.02734375,4.957559883594513,0.015,2.1772265434265137,0.11503058113157749,-0.0011877752840518951,0.66632080078125,4.957559883594513
1392,2.86181640625,3.4883760511875153,0.015,2.3920822143554688,0.132905475795269,-0.012376710772514343,0.928466796875,3.4883760511875153
1400,1.9854049682617188,-3.126141309738159,0.01,5.94131064414978,0.04563107155263424,0.001519782468676567,0.90966796875,-3.126141309738159
1408,3.02197265625,-6.046319872140884,0.01,9.82845401763916,0.0025147907435894012,-0.0352581012994051,0.98211669921875,-6.046319872140884
1416,3.15625,1.7149609327316284,0.01,7.097735404968262,0.09180088806897402,-0.0024666404351592064,0.77069091796875,1.7149609327316284
1424,4.65234375,4.7695794105529785,0.015,2.1912076473236084,0.11577947810292244,-0.005677301436662674,0.73828125,4.7695794105529785
1432,3.8115234375,2.429270476102829,0.015,2.510315179824829,0.12315081991255283,-0.0057221632450819016,0.9246826171875,2.429270476102829
1440,2.09912109375,-3.565157003700733,0.01,7.631251335144043,0.014796892181038857,-0.017880694940686226,0.86181640625,-3.565157003700733
1448,2.4347381591796875,-1.7170445173978806,0.01,4.602362871170044,0.0689561739563942,-0.009370507672429085,0.95489501953125,-1.7170445173978806
1456,1.279296875,-7.089890897274017,0.01,13.764037609100342,0.009143499657511711,-0.00958675891160965,0.8967933654785156,-7.089890897274017
1464,3.4970703125,-2.077076457440853,0.01,6.037987232208252,0.09720037458464503,0.016835888847708702,1.0106201171875,-2.077076457440853
1472,3.97021484375,0.8025667071342468,0.01,5.7840142250061035,0.08475674316287041,-0.010060915723443031,0.8668212890625,0.8025667071342468
1480,2.915283203125,-1.2686482965946198,0.01,7.371840953826904,0.056959194131195545,-0.0022613629698753357,0.718994140625,-1.2686482965946198
1488,3.9990234375,-1.914104014635086,0.01,4.04337739944458,0.08181442320346832,0.008620716631412506,0.922943115234375,-1.914104014635086
1496,2.546875,-0.19467049837112427,0.01,4.27129054069519,0.078614431200549,-0.0024466831237077713,0.830078125,-0.19467049837112427
1504,2.039215087890625,2.029769539833069,0.01,7.078385591506958,0.10539574222639203,-0.003032900393009186,0.8808441162109375,2.029769539833069
1512,2.61962890625,0.5879344493150711,0.01,4.458382606506348,0.08614629320800304,-0.01314735971391201,0.935302734375,0.5879344493150711
1520,3.4208984375,1.8023224174976349,0.01,3.2640671730041504,0.10510187083855271,-0.00813239999115467,0.9522705078125,1.8023224174976349
1528,2.7685546875,3.161045640707016,0.01,2.46327805519104,0.09944049222394824,-0.022212078794836998,0.8997802734375,3.161045640707016
1536,3.5419921875,4.782953977584839,0.015,2.1648247241973877,0.13245032262057066,-0.001423526555299759,0.860107421875,4.782953977584839
1544,0.9713211059570312,-3.942105211317539,0.01,12.320957899093628,0.010884301736950874,-0.017622973769903183,0.8751220703125,-3.942105211317539
1552,3.1123046875,4.364711493253708,0.015,2.1785054206848145,0.12462862022221088,-0.007168524898588657,0.8817138671875,4.364711493253708
1560,2.410400390625,5.17102313041687,0.0225,2.17279314994812,0.17725970596075058,0.0010582245886325836,0.9854164123535156,5.17102313041687
1568,3.669921875,1.9116443991661072,0.0225,4.501867771148682,0.1309383548796177,-0.009272139519453049,0.97265625,1.9116443991661072
1576,3.7392578125,1.040634997189045,0.0225,4.347221851348877,0.09613872319459915,-0.02641192451119423,0.990966796875,1.040634997189045
1584,2.8583984375,1.1485496312379837,0.0225,6.937702178955078,0.08454902097582817,-0.017068495973944664,0.7574462890625,1.1485496312379837
1592,2.9697265625,1.0675954967737198,0.0225,3.9628958702087402,0.07419811934232712,-0.04033791646361351,0.904541015625,1.0675954967737198
1600,3.15234375,1.4642006754875183,0.0225,3.1845016479492188,0.08434751629829407,-0.021165896207094193,0.7261962890625,1.4642006754875183
1608,2.8232421875,1.3309778645634651,0.0225,4.148818016052246,0.11957604251801968,0.0015247948467731476,0.880859375,1.3309778645634651
1616,4.564453125,3.8706527054309845,0.0225,2.21648907661438,0.2118367636576295,0.0006931107491254807,1.241455078125,3.8706527054309845
1624,3.3603515625,5.382405638694763,0.03375,2.197866201400757,0.18369527347385883,-0.0005504414439201355,0.6315689086914062,5.382405638694763
